,0,1,2
686,"'ALTOS DEL ZIPA, 001342 (687)'",4.549853566878981,-74.0796248343949
687,"'MOLINOS DEL SUR, 001414 (688)'",4.557255165829146,-74.11766678894472
688,"'SOSIEGO SUR, 001404 (689)'",4.571283782608695,-74.09970314130435
689,"'LA VEGA SAN BERNARDINO, 004624 (690)'",4.620092277777778,-74.20758016666666
690,"'QUIBA, 002530 (691)'",4.538922479166667,-74.14305854999999
691,"'LA CABANA, 004632 (692)'",4.633350475,-74.19160435
692,"'DESARROLLO BRAZUELOS, 002592 (693)'",4.4925441458333335,-74.11943157291667
693,"'ARBORIZADORA ALTA I, 002460 (694)'",4.5690724691358025,-74.15547841728394
694,"'NIZA NORTE, 009123 (695)'",4.715003655172415,-74.07484867816093
695,"'LA ALAMEDA, 002523 (696)'",4.547616667808219,-74.13939458904109
696,"'LUCERO DEL SUR, 002517 (697)'",4.550513253333333,-74.14139483333334
697,"'LA LIBERTAD, 004593 (698)'",4.628819384615384,-74.19043325641027
698,"'SAN JOSE SUR ORIENTAL, 001314 (699)'",4.547741254491018,-74.0886742245509
699,"'LAS AMERICAS, 007107 (700)'",4.627339653061225,-74.07916634693876
700,"'SUCRE, 008112 (701)'",4.628341720930233,-74.06654569767441
701,"'CENTRO NARINO, 006210 (702)'",4.628338034482758,-74.08941620689656
702,"'BELLAVISTA SUR, 001313 (703)'",4.5487103,-74.08855156486487
703,"'BUENAVISTA, 008535 (704)'",4.766943914893616,-74.02602423404254
704,"'PORVENIR, 002589 (705)'",4.534490107784431,-74.11701592814372
705,"'LAS VILLAS, 009122 (706)'",4.7166071470588244,-74.07193298529413
706,"'SAN JOSE DE BAVARIA, 009113 (707)'",4.7656131129032255,-74.06315009274194
707,"'TIBABITA, 008521 (708)'",4.764427584905661,-74.02815398113209
708,"'TIBABITA I, 008542 (709)'",4.768533489795918,-74.02330371428572
709,"'EL CEREZO, 008527 (710)'",4.765210822222223,-74.04064555555556
710,"'CENTRO INDUSTRIAL, 006218 (711)'",4.638879,-74.11089386842104
711,"'LA FAENA, 005666 (712)'",4.716658278026906,-74.13412472645742
712,"'EL PLAYON, 001420 (713)'",4.561183588235295,-74.12108042081448
713,"'SAN BERNARDINO II, 004635 (714)'",4.636636878787879,-74.19677963636364
714,"'SANTA INES SUR, 001308 (715)'",4.558543195121952,-74.08673965853659
715,"'SUMAPAZ, 002553 (716)'",4.554608349056604,-74.14726203773586
716,"'SAN RAFAEL, 002539 (717)'",4.547606320895523,-74.14994881343284
717,"'JORGE URIBE BOTERO, 004568 (718)'",4.623665012987013,-74.17798461038963
718,"'VILLA GLORIA, 002549 (719)'",4.55019215,-74.15248894999999
719,"'BARRANQUILLITA, 002525 (720)'",4.523624840336133,-74.11584478151258
720,"'LAS ANIMAS, 103104 (721)'",4.143515645873944,-74.18084679987004
721,"'LAS SOPAS, 103109 (722)'",4.088535147805643,-74.19948560423198
722,"'CALLEJON SANTA BARBARA, 001419 (723)'",4.558374192857143,-74.11385007142857
723,"'EL REMANSO I, 004625 (724)'",4.618590887048192,-74.20021675000001
724,"'LA CABANA, 001348 (725)'",4.513536548076923,-74.09188264182693
725,"'LAS MARGARITAS, 004316 (726)'",4.629154342465753,-74.17574463013699
726,"'GALAN, 004627 (727)'",4.651718547945206,-74.1744353150685
727,"'EL CORZO, 004631 (728)'",4.6378134623655916,-74.18927398924733
728,"'OSORIO XXIII, 105223 (729)'",4.647499967479676,-74.19010171544716
729,"'BRASIL, 004622 (730)'",4.631567206896552,-74.18391684482759
730,"'LAS MARGARITAS, 004637 (731)'",4.628788552631579,-74.19466015789473
731,"'ISLANDIA, 004642 (732)'",4.616422660477454,-74.19585889920424
732,"'SAN ANTONIO, 004594 (733)'",4.625380343750001,-74.1966148125
733,"'SANTA FE BOSA, 004633 (734)'",4.636171487179486,-74.19425207692308
734,"'OSORIO III, 006518 (735)'",4.655085219081273,-74.17166943816254
735,"'HIPOTECHO SUR, 004551 (736)'",4.622397526011561,-74.12944247976878
736,"'NAZARETH URBANO, 203106 (737)'",4.172758159420289,-74.14700092753624
737,"'EL CORZO I, 004643 (738)'",4.642643127388535,-74.19125648407643
738,"'HIPOTECHO OCCIDENTAL, 004502 (739)'",4.621707337278107,-74.13075272781066
739,"'LA RESURRECCION I, 001431 (740)'",4.566243492537314,-74.10955423880597
740,"'TINTALA, 006516 (741)'",4.651863906735751,-74.16118150259067
741,"'SIBERIA CENTRAL, 008220 (742)'",4.632162771428571,-74.05911070857142
742,"'LECH WALESA, 009227 (743)'",4.727234044247788,-74.10120518584071
743,"'CIUDADELA EL RECREO, 004573 (744)'",4.638426118032787,-74.20507420655737
744,"'SANTA BIBIANA, 008412 (745)'",4.690612197740113,-74.05142575706215
745,"'REMANSO URBANO, 004602 (746)'",4.617342691709845,-74.20414670984457
746,"'EL POA, 009211 (747)'",4.743814580645162,-74.09429956451612
747,"'VILLAS DE GRANADA, 005647 (748)'",4.714781571428572,-74.12676914285714
748,"'LA FISCALA, 002590 (749)'",4.532816200913242,-74.11026589497716
749,"'LA GAITANA ORIENTAL, 009262 (750)'",4.741228983050847,-74.10647937288134
750,"'ESCUELA DE CARABINEROS, 009132 (751)'",4.735205719178082,-74.07214408219178
751,"'SAN BERNARDINO XVIII, 205318 (752)'",4.616615411764705,-74.21135223529411
752,"'SAN BLAS II, 001113 (753)'",4.561081230588235,-74.07958075058824
753,"'SAN BERNARDINO XXII URBANO, 004577 (754)'",4.626220542857143,-74.21473225714286
754,"'EL PLAN, 009128 (755)'",4.7364624804687505,-74.06485367578125
755,"'JUAN PABLO II, 002552 (756)'",4.555410081761006,-74.14953591194967
756,"'CANTAGALLO, 009103 (757)'",4.743540639344262,-74.05552483606556
757,"'AREA ARTILLERIA, 002512 (758)'",4.5515996633333335,-74.12934572
758,"'SAN BERNARDINO XXV, 105325 (759)'",4.63531145614035,-74.21413335964914
759,"'SANTA TERESA, 008503 (760)'",4.745292833333333,-74.02304336111109
760,"'VILLA HERMOSA, 009244 (761)'",4.756871457142857,-74.09045374285714
761,"'SAN BERNARDINO XXV URBANO, 004590 (762)'",4.621906493055556,-74.21833490972223
762,"'LA ESTRELLITA, 208203 (763)'",4.762087293333334,-74.02199369333333
763,"'TIHUAQUE RURAL, 101307 (764)'",4.502066922600619,-74.08054233126934
764,"'EMAUS, 008202 (765)'",4.6530085,-74.054951
765,"'CEDRO NARVAEZ, 008511 (766)'",4.720478765625,-74.032156109375
766,"'LA PRADERA NORTE, 008502 (767)'",4.743532863636363,-74.03594225
767,"'CIUDAD HUNZA, 009235 (768)'",4.720538388059702,-74.08922915820897
768,"'GRAN GRANADA, 005654 (769)'",4.719264108108108,-74.12634431081082
769,"'LOS CEDROS ORIENTAL, 008509 (770)'",4.722638108108109,-74.0278434864865
770,"'TIBABITA RURAL I, 108111 (771)'",4.757593027450979,-74.01685799215686
771,"'BOSQUE DE PINOS I, 008536 (772)'",4.717774432000001,-74.0263118
772,"'LOS LAURELES I, 201305 (773)'",4.566069064102565,-74.06765533333333
773,"'CARACOLI, 002445 (774)'",4.573219012875537,-74.17304026609445
774,"'SANTA ANA OCCIDENTAL, 008414 (775)'",4.6902994964028775,-74.03522734532375
775,"'SANTO DOMINGO, 002426 (776)'",4.580557246575342,-74.17747602739725
776,"'EL RINCON NORTE, 009204 (777)'",4.728604934959349,-74.08974217886178
777,"'SANTA FE, 006103 (778)'",4.61650765,-74.079182425
778,"'GUALOCHE, 004552 (779)'",4.598741044444445,-74.18356182222222
779,"'SANTA BARBARA, 003203 (780)'",4.59149706097561,-74.07637424390245
780,"'VILLA GLADYS, 005637 (781)'",4.708234586666666,-74.13594293333334
781,"'CORABASTOS, 004547 (782)'",4.632484641791044,-74.15985139800995
782,"'EL CORTIJO, 005634 (783)'",4.730560063829787,-74.11838697872341
783,"'LAS VIOLETAS, 002633 (784)'",4.498676388888889,-74.0811167
784,"'MORAVIA, 006519 (785)'",4.6776841098901105,-74.15599027472526
785,"'LA ASUNCION, 004203 (786)'",4.60260273556231,-74.10366594224922
786,"'LOURDES, 003212 (787)'",4.588686194174757,-74.07402553398059
787,"'ALAMOS, 005643 (788)'",4.70503237254902,-74.11976398039216
788,"'ESPINO I, 002449 (789)'",4.5829108979591835,-74.1783347755102
789,"'CEDRO SALAZAR, 008508 (790)'",4.726095560606061,-74.02697259090907
790,"'LOS ANGELES, 005623 (791)'",4.696639253164556,-74.12055705063291
791,"'BOSA, 004522 (792)'",4.609990999999999,-74.18232402105264
792,"'RINCON DE SUBA, 009237 (793)'",4.72200144117647,-74.09621275
793,"'LA PENA, 003206 (794)'",4.587102051020408,-74.06646913265305
794,"'LA PERSEVERANCIA, 008104 (795)'",4.617368245614036,-74.06292645614035
795,"'LA PEPITA, 004110 (796)'",4.604214799999999,-74.089737
796,"'MEISSEN, 002514 (797)'",4.559011452054794,-74.13602904794521
797,"'LA CONCORDIA, 003104 (798)'",4.5977718124999996,-74.06845629166668
798,"'BELLA FLOR SUR, 002582 (799)'",4.5469663640661935,-74.15709345626477
799,"'LA ESPERANZA NORTE, 006303 (800)'",4.658268260869566,-74.11084773913043
800,"'ALCAZARES, 007302 (801)'",4.6621748,-74.07052815000002
801,"'SANTA VIVIANA, 002442 (802)'",4.576550963636364,-74.17433561363637
802,"'BRISAS DEL VOLADOR, 002587 (803)'",4.5463512,-74.15504036129032
803,"'QUIBA URBANO, 002583 (804)'",4.533999446808511,-74.14403840425531
804,"'BELEN FONTIBON, 006409 (805)'",4.681745319502074,-74.15028888796681
805,"'PARAMO I RURAL, 101110 (806)'",4.66954379710145,-74.03831775362318
806,"'BELLA FLOR, 002580 (807)'",4.545023321100918,-74.16040265137615
807,"'EL LAUREL, 005510 (808)'",4.681387666666667,-74.09682428571428
808,"'EL MINUTO DE MARIA, 002564 (809)'",4.535935193069307,-74.14190501485149
809,"'ARABIA, 002578 (810)'",4.533807139639641,-74.14732342342342
810,"'LA CAROLINA, 008403 (811)'",4.708128634615385,-74.03672851923078
811,"'LA ESPERANZA SUR, 002607 (812)'",4.507265788770053,-74.10131168983956
812,"'POLO CLUB, 007401 (813)'",4.67211964102564,-74.06232512820513
813,"'EL CHICO, 008308 (814)'",4.673693119999999,-74.05212024000001
814,"'LA PATRIA, 005305 (815)'",4.676952545454545,-74.06468866666664
815,"'VILLA CARMENZA, 006417 (816)'",4.681512205555555,-74.1506033722222
816,"'EL ENCANTO, 005605 (817)'",4.677964461538462,-74.10551526923076
817,"'SIMON BOLIVAR, 005205 (818)'",4.67899765625,-74.07956200000001
818,"'SANTA CECILIA, 006301 (819)'",4.674326684210526,-74.12093765789473
819,"'EL TINTAL, 105104 (820)'",4.672162434523809,-74.1633321547619
820,"'ZONA FRANCA, 006520 (821)'",4.674921680555555,-74.15934083333335
821,"'PRADO VERANIEGO NORTE, 009116 (822)'",4.720903618055555,-74.06225815277779
822,"'CEDRITOS, 008512 (823)'",4.718072007575758,-74.03558718939394
823,"'SABANA DEL DORADO, 005657 (824)'",4.71263542,-74.14292925999999
824,"'RAMIREZ, 003210 (825)'",4.583554263157895,-74.0760151263158
825,"'MARICHUELA, 002529 (826)'",4.5094392513661194,-74.11920280874317
826,"'QUINTAS DEL SUR, 002532 (827)'",4.546639808022923,-74.13978116618911
827,"'AUTOPISTA MUZU, 004403 (828)'",4.596059531531531,-74.12545093693694
828,"'CENTRO ADMINISTRATIVO OCC., 005109 (829)'",4.64076709090909,-74.09317786363636
829,"'YOMASA NORTE, 002586 (830)'",4.50090320967742,-74.12277146370968
830,"'EL CHANCO RURAL III, 105403 (831)'",4.67918424107143,-74.17244735714287
831,"'LA GIRALDA, 006420 (832)'",4.678562108108108,-74.1411288108108
832,"'JORGE ELIECER GAITAN, 005201 (833)'",4.675959155172413,-74.07274236206896
833,"'TUNA BAJA, 009242 (834)'",4.757540134110787,-74.09265988921283
834,"'EL CONTADOR, 008514 (835)'",4.72048635483871,-74.04345087096775
835,"'CAMPO EUCARISTICO, 005114 (836)'",4.658735844444444,-74.09433664444445
836,"'EL PANTANO, 106201 (837)'",4.721122235294118,-74.15724654901962
837,"'SANTA RITA DE SUBA, 009255 (838)'",4.746559168224299,-74.12584174766353
838,"'BERLIN, 009259 (839)'",4.7473265499999995,-74.1185636375
839,"'TOSCANA, 009229 (840)'",4.743670375000001,-74.114604734375
840,"'EL PORTAL DEL DIVINO, 002630 (841)'",4.4863965625,-74.09798165277778
841,"'NICOLAS DE FEDERMAN, 005106 (842)'",4.646543483870968,-74.08175220967743
842,"'SUBA URBANO, 009212 (843)'",4.740709152416358,-74.08099882527883
843,"'EL MOCHUELO URBANO, 002585 (844)'",4.534252013157895,-74.15270626315788
844,"'EL TINTAL II, 006522 (845)'",4.662654916666667,-74.1448065
845,"'TIHUAQUE, 001340 (846)'",4.501906687697161,-74.08332518611986
846,"'LOS SOCHES, 001344 (847)'",4.499519330275229,-74.08888281651377
847,"'SAN ANTONIO, 002102 (848)'",4.58929581294964,-74.0932517266187
848,"'LAS GAVIOTAS, 001334 (849)'",4.531186857142857,-74.08266165934066
849,"'SAN ISIDRO RURAL, 208108 (850)'",4.663511176470588,-74.01946145882353
850,"'EL GUAVIO, 003205 (851)'",4.5897247329192545,-74.06993369565217
851,"'LA RESURRECCION, 001413 (852)'",4.566757843260188,-74.11250760501568
852,"'ARGELIA II, 004583 (853)'",4.613908858024691,-74.18554272839506
853,"'SAN LUIS, 001426 (854)'",4.565310807486631,-74.10603240641711
854,"'GRAN BRITALIA, 004557 (855)'",4.616812662162161,-74.17852901351351
855,"'LUIS CARLOS GALAN, 005661 (856)'",4.7164666933333335,-74.09768534666665
856,"'EL JARDIN, 004561 (857)'",4.614768294117647,-74.20755106535948
857,"'LA CAMPINA, 004506 (858)'",4.607890839779006,-74.14507769060774
858,"'GRAN BRITALIA I, 004556 (859)'",4.625133898876404,-74.17018441573032
859,"'GARCES NAVAS, 005627 (860)'",4.712202124999999,-74.121072175
860,"'ATLANTA, 002422 (861)'",4.585157005405406,-74.15200112972974
861,"'VILLA CANDELARIA, 002579 (862)'",4.567103202020202,-74.15351807070707
862,"'SANTA LIBRADA, 002526 (863)'",4.5163623374613,-74.11907517337461
863,"'LA CHUCUA, 009221 (864)'",4.734872018518519,-74.09211357407408
864,"'PARAMO URBANO, 208104 (865)'",4.674865241935484,-74.03014612903225
865,"'MARIA CANO, 002429 (866)'",4.590051395604395,-74.17635108791208
866,"'CASA BLANCA SUBA I, 009258 (867)'",4.738056396226415,-74.07477254716981
867,"'NUEVA TIBABUYES, 009224 (868)'",4.732893303030303,-74.10494256565656
868,"'LAS BRISAS, 002430 (869)'",4.570065886075949,-74.16613564978903
869,"'VILLA DIANA, 001335 (870)'",4.502007040697674,-74.08955350581395
870,"'CIUDAD HAYUELOS, 006320 (871)'",4.658204303030303,-74.13038454545456
871,"'SAN FELIPE, 007403 (872)'",4.662527714285714,-74.06352557142856
872,"'ATENAS, 001305 (873)'",4.557108159362549,-74.0924775936255
873,"'GUIPARMA, 001429 (874)'",4.560699880733945,-74.11866158256882
874,"'EL CURUBO, 002606 (875)'",4.511532628440367,-74.1054004587156
875,"'LOS TRES REYES I, 002441 (876)'",4.588042544117647,-74.17883969117648
876,"'VILLA DEL CERRO, 001356 (877)'",4.54419326875,-74.09364650625
877,"'TOCAIMITA SUR, 102412 (878)'",4.49587832,-74.09072978285714
878,"'GALAN, 004304 (879)'",4.61631634375,-74.12297949999999
879,"'LOS ARRAYANES II, 001435 (880)'",4.541745438356164,-74.10662957534247
880,"'RINCON DE LA VALVANERA, 002419 (881)'",4.59234502857143,-74.16322661428572
881,"'ESPINO, 002423 (882)'",4.584201764423077,-74.17251384615385
882,"'EL BOSQUE CENTRAL I, 002608 (883)'",4.505135518987342,-74.09910453164557
883,"'PATIO BONITO III, 004566 (884)'",4.642280161290324,-74.16134606451614
884,"'SAN JOSE DE FONTIBON, 006403 (885)'",4.681509895522388,-74.13390968656716
885,"'BRAZUELOS OCCIDENTAL, 002591 (886)'",4.496698934579439,-74.12280481308412
886,"'SERRANIAS I, 002576 (887)'",4.497010567307692,-74.11140708653846
887,"'AUTOPISTA MEDELLIN, 005611 (888)'",4.699627280898876,-74.09425271910112
888,"'CENTRO USME, 202601 (889)'",4.469995604026845,-74.12823861073824
889,"'SAN JORGE SUR, 001411 (890)'",4.568450523026316,-74.11588674013157
890,"'LA VICTORIA, 001310 (891)'",4.551712736000002,-74.09282240799999
891,"'PRIMERO DE MAYO, 001112 (892)'",4.573100226415094,-74.08890354716982
892,"'EL CHANCO I, 006525 (893)'",4.679771220408164,-74.16453086938778
893,"'LA MERCED, 008103 (894)'",4.621325288135592,-74.06492440677968
894,"'SAMPER MENDOZA, 006108 (895)'",4.618241222222221,-74.08210052777778
895,"'CASABLANCA SUBA, 107102 (896)'",4.799803335689046,-74.04695162190814
896,"'BELLAVISTA, 008305 (897)'",4.653615573964497,-74.04988430177515
897,"'LAS NAVETAS, 005672 (898)'",4.707609603174603,-74.16032595767196
898,"'CIUDAD KENNEDY NORTE, 004514 (899)'",4.629351839285715,-74.15420728571429
899,"'SANTA MONICA, 005641 (900)'",4.700835085714285,-74.117048
900,"'LISBOA, 009254 (901)'",4.742901466666666,-74.12057718095238
901,"'LAS ORQUIDEAS, 008516 (902)'",4.741804694444444,-74.04125661111112
902,"'GARCES NAVAS ORIENTAL, 005628 (903)'",4.707604604166666,-74.11939383333335
903,"'GRANADA, 008204 (904)'",4.648847891891892,-74.05470592792794
904,"'NUEVO TECHO, 006507 (905)'",4.6473626774193555,-74.13434929032258
905,"'MONTEVIDEO, 006307 (906)'",4.6463505932203395,-74.11805306779661
906,"'LAS ACACIAS, 008203 (907)'",4.650553575342466,-74.0510419041096
907,"'TOCAIMITA ORIENTAL, 202410 (908)'",4.5010596000000005,-74.09503517037037
908,"'CHUNIZA, 002537 (909)'",4.50442725748503,-74.1087620239521
909,"'AGUAS CLARAS, 201304 (910)'",4.560969510086456,-74.0684905389049
910,"'SANTA LUCIA, 002205 (911)'",4.571691082568808,-74.12647596330275
911,"'LAS CRUCES, 003202 (912)'",4.585646556179776,-74.07854829213483
912,"'ARRAYANES I, 002601 (913)'",4.543044896226415,-74.10029508962263
913,"'QUIROGA CENTRAL, 002203 (914)'",4.579360789473685,-74.11695542105264
914,"'BRAVO PAEZ, 002306 (915)'",4.585744423728814,-74.12095293220338
915,"'SANTA CECILIA PUENTE NORTE, 008543 (916)'",4.735373763265306,-74.01613861224489
916,"'PUENTE GRANDE, 006418 (917)'",4.694632414634146,-74.16529663414634
917,"'CHARCO URBANO, 006411 (918)'",4.696845307692308,-74.16918876923076
918,"'AURES, 009205 (919)'",4.732426741935484,-74.09494546774194
919,"'COUNTRY CLUB, 008402 (920)'",4.7104032884615386,-74.04382706730769
920,"'LA LOMITA, 107112 (921)'",4.79982304432133,-74.07676048753463
921,"'SANTANDER, 002105 (922)'",4.593060255319148,-74.11080163829789
922,"'CENTENARIO, 002303 (923)'",4.586388764705882,-74.10781464705882
923,"'MURILLO TORO, 002310 (924)'",4.584382222222222,-74.11702568888889
924,"'CENTRO ENGATIVA II, 005667 (925)'",4.7115737954545445,-74.13540609090909
925,"'PRADO VERANIEGO SUR, 009117 (926)'",4.712183419191919,-74.06493601515152
926,"'SALAZAR GOMEZ, 006212 (927)'",4.631940052631579,-74.11497678947367
927,"'LA CECILIA, 004532 (928)'",4.606023251282052,-74.17594986153847
928,"'PUERTA AL LLANO DE USME, 002618 (929)'",4.487328875776398,-74.10266373291925
929,"'DONA LILIANA, 001345 (930)'",4.5111318235294116,-74.09356823529411
930,"'VERSALLES FONTIBON, 006401 (931)'",4.6847507166666675,-74.1453667
931,"'RONDA, 002518 (932)'",4.566522229885057,-74.14124454022989
932,"'LA ESTRELLITA I, 008540 (933)'",4.762887005,-74.02292292
933,"'CENTRO USME RURAL II, 102603 (934)'",4.467537321839081,-74.12367278160919
934,"'SAN EUSEBIO, 004401 (935)'",4.605048604166667,-74.12150004861111
935,"'NUEVA YORK, 004549 (936)'",4.605625052631579,-74.13966649122808
936,"'EL NEVADO II, 002629 (937)'",4.522631913513513,-74.10677708648649
937,"'SAN PEDRO DE LOS ROBLES, 006523 (938)'",4.6668257083333335,-74.14686216666666
938,"'PARAMO URBANO III, 008422 (939)'",4.6662994736842105,-74.01225269005849
939,"'VEREDA SUBA NARANJOS, 009249 (940)'",4.725484729032258,-74.08014239032258
940,"'LA CABANA, 002527 (941)'",4.512250551246537,-74.10782495290857
941,"'MARIA PAZ, 006517 (942)'",4.635016817391305,-74.15890676521738
942,"'JUAN REY SUR, 001347 (943)'",4.514777029490616,-74.09243208847185
943,"'MAZUREN, 009110 (944)'",4.736101923076922,-74.05681361538461
944,"'BOSQUE DE PINOS III, 008538 (945)'",4.730165411392404,-74.02157298945147
945,"'LILIANA, 102211 (946)'",4.509585906403942,-74.09063091133005
946,"'GRANJAS DE SANTA SOFIA, 001425 (947)'",4.570231354838711,-74.11241288709681
947,"'SAN ISIDRO, 001406 (948)'",4.566039307692308,-74.1002728076923
948,"'CASABLANCA SUBA URBANO II, 009139 (949)'",4.792892533333333,-74.05933666666667
949,"'VILLA ALSACIA II, 006510 (950)'",4.642839209302325,-74.13676311627907
950,"'COOPERATIVA DE SUB-OFICIALES, 006501 (951)'",4.6403846444444445,-74.1325448
951,"'CIUDAD KENNEDY ORIENTAL, 004510 (952)'",4.619854119658119,-74.14463738461541
952,"'CHICO NORTE, 008307 (953)'",4.677861455357143,-74.04680549107141
953,"'LA ESPERANZA SUR I, 202204 (954)'",4.507456952380952,-74.09678998095238
954,"'LA FRAGUA, 002107 (955)'",4.594407172413794,-74.10418609195403
955,"'LA CAMELIA, 004309 (956)'",4.6127745,-74.11593726422764
956,"'LIBERTADOR, 002305 (957)'",4.586866460176991,-74.11607027433628
957,"'HIPOTECHO, 004501 (958)'",4.62643975,-74.12940032142856
958,"'LA CATEDRAL, 003110 (959)'",4.5996012,-74.072937475
959,"'BOSQUE DE PINOS, 008520 (960)'",4.734781537356321,-74.01917697988505
960,"'TOCAREMA, 004565 (961)'",4.612584718309859,-74.16437909859155
961,"'HORIZONTES NORTE, 008533 (962)'",4.757921599056603,-74.02316034433963
962,"'SAN VICENTE, 001309 (963)'",4.555193952380953,-74.08935089115646
963,"'MIRADOR DEL NORTE, 008545 (964)'",4.764731791044777,-74.02139889552238
964,"'LAS AGUAS, 003103 (965)'",4.600454724137931,-74.06611611877396
965,"'SANTANDER SUR, 002302 (966)'",4.591378925373134,-74.1124563283582
966,"'RESTREPO OCCIDENTAL, 002104 (967)'",4.59175796,-74.10401569333332
967,"'EL MUELLE, 005652 (968)'",4.700225535211267,-74.12666018309861
968,"'BOLONIA I, 002626 (969)'",4.513805571955719,-74.09789913653137
969,"'LOS OLIVARES, 002604 (970)'",4.514090915887851,-74.10615714485981
970,"'LOS LIBERTADORES, 001327 (971)'",4.531901226480836,-74.09028997560975
971,"'EL PORTAL URBANO, 002642 (972)'",4.495027638297873,-74.1006805106383
972,"'PALERMO SUR, 002535 (973)'",4.541142516129033,-74.10858187096774
973,"'SANTA ISABEL SUR, 004107 (974)'",4.5952871239669415,-74.10042962809918
974,"'RESTREPO, 002103 (975)'",4.586172602739726,-74.09892264383562
975,"'MARCO FIDEL SUAREZ I, 001415 (976)'",4.566442195571955,-74.11813677490775
976,"'ANDALUCIA II, 004553 (977)'",4.6015682482269495,-74.17830836170212
977,"'BOSQUE DE PINOS III RURAL, 108113 (978)'",4.73113155940594,-74.02120652970298
978,"'PUENTE LARGO, 009124 (979)'",4.698134940170941,-74.06663343589743
979,"'EL RINCON, 009202 (980)'",4.722544910714286,-74.09074897321429
980,"'BARLOVENTO, 002417 (981)'",4.591739642335766,-74.16650030656933
981,"'EL REDIL, 008532 (982)'",4.7535415786802035,-74.02343596954314
982,"'CORDILLERA DEL SUR, 002561 (983)'",4.539531033057852,-74.15267663636364
983,"'PERDOMO ALTO, 002448 (984)'",4.586084894308942,-74.17292780487804
984,"'SAN CARLOS, 002501 (985)'",4.5629569626168225,-74.13051552803739
985,"'TIBAQUE SUR, 102407 (986)'",4.503157072847682,-74.08887182781456
986,"'CIUDAD LONDRES RURAL, 102312 (987)'",4.518698398148149,-74.08801858333332
987,"'SIERRA MORENA, 002439 (988)'",4.581037919881306,-74.16805032047478
988,"'LA CORUNA, 002420 (989)'",4.578052231884058,-74.15219855072463
989,"'GALICIA, 002427 (990)'",4.5916500933333335,-74.17063243999999
990,"'CIUDAD BOLIVAR RURAL I, 104119 (991)'",4.544570496163683,-74.17229996675192
991,"'SAN ANTONIO ENGATIVA, 005679 (992)'",4.7022630487804875,-74.12762687804879
992,"'SAN FRANCISCO RURAL, 003215 (993)'",4.592253774647887,-74.06799691197183
993,"'LOS ANDES, 005307 (994)'",4.6880865364238415,-74.07065068211921
994,"'LAS LOMAS, 001409 (995)'",4.56215440776699,-74.10258330097086
995,"'TIMIZA A, 004518 (996)'",4.607684866666667,-74.15189740000001
996,"'SURAMERICA, 001407 (997)'",4.564965367346939,-74.09603330612244
997,"'JERUSALEN, 002434 (998)'",4.5723781230769225,-74.15826734615385
998,"'CERROS DE ORIENTE, 001428 (999)'",4.557185679611651,-74.1055866116505
999,"'LA CALLEJA, 008401 (1000)'",4.709588408805032,-74.04733379245283
1000,"'LA ESPERANZA DE USME, 002615 (1001)'",4.493487028806585,-74.11026670781892
1001,"'EL ROSARIO, 005104 (1002)'",4.6550710238095245,-74.0811232142857
1002,"'LA PAZ, 007310 (1003)'",4.65895992,-74.07500776
1003,"'SAN FERNANDO, 005203 (1004)'",4.670105804347827,-74.07691530434784
1004,"'PARQUE DISTRITAL SALITRE, 005112 (1005)'",4.660636102564103,-74.08360374358975
1005,"'PIO XII, 006505 (1006)'",4.6366176981132075,-74.149833754717
1006,"'SAN GABRIEL NORTE, 008406 (1007)'",4.701218368421053,-74.02691593092105
1007,"'EL PROGRESO USME, 002613 (1008)'",4.497605203883496,-74.10379158252428
1008,"'PUERTA AL LLANO RURAL, 202511 (1009)'",4.490847451038576,-74.10867329673592
1009,"'SAN BERNARDINO XIX, 205319 (1010)'",4.629564458333334,-74.20494964166666
1010,"'CENTRO USME RURAL, 102601 (1011)'",4.468114934210527,-74.13089544736843
1011,"'MONTEBELLO, 001302 (1012)'",4.568044466666667,-74.09105398823529
1012,"'MORALBA, 001316 (1013)'",4.54380870289855,-74.07844491062802
1013,"'ISMAEL PERDOMO, 002414 (1014)'",4.581675596541786,-74.16909646685879
1014,"'LAS BRISAS, 001101 (1015)'",4.5821056640624995,-74.0827691328125
1015,"'SAN LUIS ALTOS DEL CABO, 008316 (1016)'",4.670300285714286,-74.02216168202766
1016,"'BATAN, 009118 (1017)'",4.707475362831858,-74.06399621238937
1017,"'VERONA, 002412 (1018)'",4.5775832,-74.15788954285713
1018,"'BOLIVIA, 005675 (1019)'",4.705717225490195,-74.12962317647059
1019,"'CEMENTERIO JARDINES APOGEO, 004529 (1020)'",4.6009450126582285,-74.17280312236285
1020,"'DANUBIO, 002519 (1021)'",4.538582432352941,-74.11499185588235
1021,"'CHICO NORTE II SECTOR, 008301 (1022)'",4.67962821978022,-74.04409329670331
1022,"'EL REAL, 005604 (1023)'",4.6817755454545456,-74.10266695454546
1023,"'TERMINAL DE TRANSPORTES, 006319 (1024)'",4.6550247916666665,-74.114790625
1024,"'EL PEDREGAL II, 002640 (1025)'",4.520487408396946,-74.11052783969465
1025,"'LA CITA, 008504 (1026)'",4.742643398373985,-74.01861450406506
1026,"'SALITRE OCCIDENTAL, 006313 (1027)'",4.65277346875,-74.10850803125
1027,"'RAFAEL URIBE, 007312 (1028)'",4.655225937500001,-74.06796575000001
1028,"'LA TRINIDAD, 004306 (1029)'",4.624199277777778,-74.11902622222222
